,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
3013,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,1.0,-1.0,-1.0,-0.75,-1.0,0.0,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,1.0,-0.25,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,-0.3548387096774195,0.09090909090909105,-0.33333333333333326,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.0,-0.09090909090909094,0.33333333333333326,0.0,-0.9183673469387755,0.5,0.0,-0.5,0.0,-0.9999999999999999,0.5,0.1428571428571428,-0.5,1.0,1.0000000000000004,0.09090909090909105,-0.75,-1,-0.9999999999999999,-0.5757575757575757,1.0,0.33333333333333326,0.0,0,-0.33333333333333326,0.0,0.25,-1.0,-0.25,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-1.0,0,0,1,1,0,1,1
892,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.25,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,1.0,-0.33333333333333326,-0.25,0.0,-1.0,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-1.0,-1.0,-0.3548387096774195,0.09090909090909105,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,0.0,-0.09090909090909094,-1.0,-1.0,-0.9795918367346939,0.5,0.0,-0.5,-1.0,0.19999999999999996,0.0,-0.9999999999999999,-0.5,-1.0,-0.9999999999999999,0.09090909090909105,-0.75,-1,0.1428571428571428,0.5151515151515151,1.0,-0.7777777777777778,-0.6944444444444999,-1,-0.9999999999999999,-1.0,0.75,-1.0,-0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.4346452394702859,0.5,-0.5105875932525911,1.0,1.0,-0.75,-0.5,-0.4285714285714285,-1.0,1,0,1,1,1,1,1
1357,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.25,-1.0,1.0,0.1428571428571428,-0.19999999999999996,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8585858585858586,0.3333333333333335,1.0,-1.0,0.1428571428571428,0.3333333333333335,1.0,-1.0,-1.0,0.9999999999999998,0.2727272727272727,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,0.45454545454545436,0.33333333333333326,-1.0,-0.9387755102040817,0.5,0.0,-0.25,-1.0,-0.7333333333333333,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-0.09090909090909083,-1.0,-1,0.1428571428571428,0.5454545454545454,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,1.0,1.0,0.8914617454390179,0.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.75,0,0,1,1,1,1,1
1389,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,0.0,0.0,1.0,-0.75,-1.0,0.7142857142857144,1.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,0.9354838709677418,0.4545454545454546,1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.4545454545454546,-1.0,-1.0,-0.9795918367346939,0.0,1.0,0.0,-1.0,0.4666666666666668,1.0,0.1428571428571428,0.5,1.0,-0.9999999999999999,-0.2727272727272727,-1.0,-1,0.1428571428571428,-0.6969696969696968,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.25,-1.0,1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,0.21696262329952676,-0.5,-0.2356999827218813,0.5,1.0,-0.25,-1.0,-0.1428571428571428,-0.5,0,0,1,1,1,1,1
737,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,-1.0,1.0,-1.0,-0.75,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,-0.9999999999999999,-0.75,0.75,-1.0,-0.9797979797979798,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.3548387096774195,-1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.4181818181818182,-1.0,0.0,-0.9183673469387755,-1.0,1.0,-0.25,-1.0,0.6000000000000001,0.0,0.1428571428571428,0.5,1.0,1.0000000000000004,-1.0,-1.0,-1,0.1428571428571428,-0.33333333333333326,1.0,-0.11111111111111116,0.41666666666675,0,-0.33333333333333326,0.0,0.08333333333334991,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-0.5,-0.803000998367609,1.0,1.0,-0.25,-1.0,-0.4285714285714285,-0.75,0,0,0,0,0,0,0
172,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.25,-1.0,-0.9999999999999999,-0.9999999999999999,0.6000000000000001,-0.33333333333333326,0.0,-0.75,1.0,-0.8181818181818181,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-1.0,-1.0,0.41935483870967727,0.4545454545454546,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,0.0,0.709090909090909,-1.0,0.0,-0.9387755102040817,0.0,0.0,-0.5,-1.0,0.06666666666666687,-1.0,0.1428571428571428,0.0,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.9999999999999999,1.0,-0.11111111111111116,-0.13888888888899986,-1,-0.9999999999999999,-1.0,0.5833333333333499,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.9897067475773739,-1.0,-0.9926993530542734,1.0,1.0,-0.75,-0.5,-0.1428571428571428,-0.75,1,0,0,0,1,0,0
1607,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.25,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,-0.33333333333333326,-1.0,0.0,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,0.9999999999999998,0.09090909090909105,-0.33333333333333326,0.9999999999999998,0.1428571428571428,-0.9999999999999999,0.0,-0.8181818181818182,0.33333333333333326,-1.0,-0.9387755102040817,0.5,0.0,-0.5,0.0,-0.33333333333333326,-1.0,-0.9999999999999999,-0.5,1.0,0.20000000000000018,0.09090909090909105,-1.0,-1,-0.9999999999999999,0.8484848484848486,1.0,-0.11111111111111116,0.0,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,-0.5,-0.75,-0.9999999999999999,-0.75,1,0,1,1,0,1,0
1015,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,-0.25,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6,0.3333333333333335,-1.0,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,0.0,0.29032258064516125,0.8181818181818183,-0.33333333333333326,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.3090909090909091,-1.0,-1.0,-0.9795918367346939,-1.0,0.0,-0.25,-1.0,-0.7333333333333333,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-0.6363636363636362,-0.75,-1,0.1428571428571428,-0.2727272727272725,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.1666666666666501,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,0.43566865672826993,-1.0,-0.133098875749596,0.5,1.0,-1.0,-0.25,-0.7142857142857142,-0.75,0,0,1,1,1,1,1
334,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.7142857142857144,0.1428571428571428,0.6000000000000001,-0.9999999999999999,0.0,0.75,-1.0,-0.8585858585858586,1.0,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.3548387096774195,-1.0,-0.33333333333333326,0.9999999999999998,0.1428571428571428,-0.9999999999999999,0.0,-0.38181818181818183,0.33333333333333326,-1.0,-0.9387755102040817,0.0,0.0,-0.5,0.75,0.3333333333333335,0.5,0.1428571428571428,-0.5,1.0,0.20000000000000018,-1.0,-1.0,-1,0.1428571428571428,0.7878787878787881,1.0,-0.11111111111111116,0.41666666666675,0,-0.33333333333333326,0.0,0.9166666666666501,-1.0,-0.75,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-0.9934790074799962,0.5,1.0,-0.25,-1.0,-0.7142857142857142,-1.0,0,0,0,0,0,0,0
2052,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,-0.25,-1.0,-1.0,-1.0,-0.1428571428571428,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,0.29032258064516125,0.6363636363636365,1.0,-0.6666666666666666,-0.9999999999999999,0.1428571428571428,-1.0,-0.1636363636363637,-1.0,-1.0,-0.9387755102040817,0.5,1.0,0.75,0.0,-0.7333333333333333,0.5,0.1428571428571428,0.5,1.0,1.0000000000000004,-0.4545454545454545,-0.75,-1,0.1428571428571428,-0.8484848484848484,1.0,-0.11111111111111116,0.75,0,-0.33333333333333326,0.0,-0.66666666666665,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,1.0,-1.0,-0.25,-0.7142857142857142,-0.25,0,0,0,0,0,0,1
1075,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,1.0,0.0,-0.25,-1.0,0.0,1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,-0.9999999999999999,-0.25,0.75,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.29032258064516125,-1.0,-0.33333333333333326,0.33333333333333326,0.1428571428571428,1.0,0.0,-0.34545454545454546,-1.0,-1.0,-0.9591836734693877,0.75,0.0,-0.5,-1.0,-0.19999999999999973,-1.0,0.1428571428571428,-0.5,-1.0,0.20000000000000018,-1.0,-1.0,-1,-0.9999999999999999,0.18181818181818188,1.0,-0.7777777777777778,-0.41666666666675,-1,-0.9999999999999999,-1.0,0.75,-1.0,-0.75,0.3333333333333335,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.5,-0.7575993270504859,1.0,1.0,-0.5,-0.75,-0.7142857142857142,-1.0,0,0,0,0,0,0,0
412,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,0.0,-1.0,1.0,-1.0,-0.25,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,-0.33333333333333326,0.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.9999999999999998,-1.0,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818182,0.33333333333333326,0.0,-0.9591836734693877,0.5,0.0,0.5,-1.0,-0.46666666666666656,0.5,0.1428571428571428,-0.5,1.0,1.0000000000000004,-1.0,-0.75,-1,0.1428571428571428,-0.3939393939393938,1.0,-0.7777777777777778,0.41666666666675,0,-0.33333333333333326,0.0,0.75,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-0.8824444289645954,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-1.0,0,0,0,0,0,0,0
553,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.75,-1.0,-0.75,1.0,-0.1428571428571428,-0.9999999999999999,-0.6,0.3333333333333335,-1.0,0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,0.29032258064516125,0.8181818181818183,0.3333333333333335,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.8181818181818181,0.33333333333333326,-1.0,-0.9795918367346939,0.5,0.0,0.75,-1.0,-0.06666666666666665,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.6363636363636362,-0.5,-1,0.1428571428571428,0.18181818181818188,1.0,-1.0,0.9722222222222503,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.8275497672939487,-0.5,-0.84115994228286,-0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.5,1,0,1,1,0,1,0
755,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1,1.0,-1.0,1.0,1.0,-0.25,-1.0,-0.25,-1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,1.0,-1.0,0.0,-1.0,-0.8585858585858586,1.0,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,0.29032258064516125,-1.0,0.3333333333333335,0.9999999999999998,-0.9999999999999999,0.1428571428571428,-1.0,-0.5636363636363637,0.33333333333333326,-1.0,-0.9183673469387755,-1.0,0.0,0.75,-1.0,-0.9999999999999999,0.5,-0.9999999999999999,0.0,1.0,-0.5999999999999999,-1.0,-0.75,-1,0.1428571428571428,0.4242424242424243,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.6823198845660854,-1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.75,0,0,0,0,0,0,0
3277,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,1,1.0,-1.0,1.0,1.0,-0.25,1.0,-0.25,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,0.75,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,-1.0,-0.29032258064516125,0.8181818181818183,1.0,0.9999999999999998,-0.9999999999999999,0.1428571428571428,-1.0,0.018181818181818077,0.33333333333333326,-1.0,-0.9387755102040817,0.5,1.0,0.75,0.0,-0.5999999999999999,0.5,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-0.6363636363636362,-0.75,-1,0.1428571428571428,0.8181818181818183,1.0,0.33333333333333326,1.0,0,-0.33333333333333326,0.0,0.3333333333333499,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,0.5,-1.0,0.5,1.0,-0.75,-0.5,-0.9999999999999999,-0.75,1,0,1,0,1,1,1
3255,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.25,1.0,-1.0,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.8585858585858586,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,-1.0,0.9354838709677418,0.2727272727272727,0.3333333333333335,0.6666666666666667,0.1428571428571428,0.1428571428571428,-1.0,0.23636363636363633,0.33333333333333326,-1.0,-0.9795918367346939,-1.0,0.0,-0.25,0.0,0.06666666666666687,0.5,-0.9999999999999999,0.0,-1.0,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-0.9999999999999999,0.21212121212121238,1.0,-0.7777777777777778,0.25,-1,-0.9999999999999999,-1.0,-0.75,1.0,-0.75,1.0,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5,-0.75,-0.4285714285714285,-0.25,1,0,1,0,1,1,1
556,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,0.3333333333333335,-1.0,0.0,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,0.29032258064516125,-1.0,-0.33333333333333326,-0.6666666666666666,-0.9999999999999999,-0.9999999999999999,-1.0,-0.5636363636363637,-1.0,-1.0,-0.9795918367346939,0.5,0.0,-0.25,-1.0,-0.8666666666666666,0.5,-0.9999999999999999,-0.5,1.0,1.0000000000000004,-1.0,-0.75,-1,0.1428571428571428,-0.8484848484848484,1.0,-1.0,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.91666666666665,-1.0,-0.5,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.2463533512539241,-0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.25,0,0,0,0,0,0,0
1022,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1,1.0,1.0,1.0,0.0,-1.0,-1.0,-0.25,-1.0,-0.9999999999999999,-0.9999999999999999,0.6000000000000001,1.0,-1.0,0.0,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,0.0,-0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,-0.054545454545454564,-1.0,0.0,-0.9387755102040817,0.0,1.0,0.75,-1.0,-0.46666666666666656,0.0,-0.9999999999999999,0.5,1.0,-0.5999999999999999,-1.0,-1.0,-1,-0.9999999999999999,-0.4242424242424241,1.0,-0.11111111111111116,-0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-0.8659837807978364,-1.0,1.0,-1.0,-0.25,-0.4285714285714285,-0.75,0,0,0,0,0,0,0
861,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-0.5,-0.75,1.0,-0.75,1.0,0.7142857142857144,0.1428571428571428,0.20000000000000018,0.3333333333333335,-1.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,1.0,-1.0,0.1428571428571428,0.3333333333333335,1.0,-1.0,0.75,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.6000000000000001,0.33333333333333326,0.5,-0.9591836734693877,0.5,1.0,0.5,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.5,1.0,0.6000000000000001,-1.0,-0.5,-1,0.1428571428571428,-0.030303030303030276,1.0,1.0,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-0.75,0.3333333333333335,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-0.8611803954701589,-0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.5,0,0,1,1,0,0,0
1914,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.25,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,1.0,-1.0,-0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,1.0,-0.3548387096774195,0.2727272727272727,1.0,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.9636363636363636,-1.0,-1.0,-0.9591836734693877,-1.0,1.0,0.75,-1.0,-0.7333333333333333,0.5,-0.9999999999999999,0.5,-1.0,-0.9999999999999999,-0.09090909090909083,-1.0,-1,0.1428571428571428,-0.5454545454545454,1.0,-0.7777777777777778,0.25,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.25,1,0,0,1,1,1,0
274,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.1428571428571428,1.0,-0.9999999999999999,0.0,0.75,-1.0,-0.8787878787878788,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-1.0,-1.0,0.29032258064516125,-1.0,-0.33333333333333326,0.0,-0.9999999999999999,-0.9999999999999999,0.0,0.8181818181818181,0.33333333333333326,0.0,-0.9591836734693877,0.5,0.0,-0.75,0.0,1.0,-1.0,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.9999999999999999,-0.3939393939393938,1.0,-0.11111111111111116,-0.13888888888899986,-1,-0.9999999999999999,-1.0,0.9166666666666501,-1.0,-0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-0.9754183274652468,0.5,1.0,-0.25,-1.0,-0.1428571428571428,-1.0,0,0,0,0,0,0,0
