,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1951,-1.6730424568225168,-1.4404586698247952,-0.39532764494212375,0.8920317231100011,-0.9996868802900448,-0.3353580465833911,0.5612793452806506,0.8734197180823874,-0.995492386502211,0.2450499923566076,0,0,1,1,0,1,1
603,-1.6466544865473933,1.9861263932731494,-0.032155504834739404,-0.9103425545457696,-0.09690193323841748,2.3325939932314244,-2.014167550686871,-0.28447298280891403,-0.44214607606206763,0.8187059298053395,0,0,0,0,0,0,0
1703,2.78151806249617,-0.2921789955076648,0.053740798020330445,-1.7451307712433184,-1.3981561467640218,-0.8371207706169727,0.7866290373417797,0.8232194686244784,-1.0546713639180159,-0.16814542683312747,0,0,0,0,0,0,0
684,-2.192262982477379,-1.1883344794989432,-1.7126360484954097,0.8009436343059053,-0.20822645158402536,0.3448043764066555,0.9911013871287364,1.381476037453638,-0.672121612764903,-0.24838671223378878,1,0,0,1,0,1,0
771,-1.7927273633975802,0.3197052942660413,0.5077461004316541,-1.1424306173224725,-0.1910655232651074,-0.02037249930664375,1.3292404917758645,1.4315021954773994,-0.46848465273074735,-0.5090505955087571,1,0,1,1,1,1,1
515,2.3055143224053722,1.5534802612323169,-2.7206601164820485,1.2786554058342696,-0.15229275121212585,0.9959145407025536,0.17827542913636335,1.3450563617636173,-1.260685062660704,-0.36753755093926255,0,0,0,0,0,0,0
2538,1.9772950567251513,-1.3019214937714767,3.255144786410184,-0.17229577394417073,0.871523304917365,0.023894325806744145,1.5190110660509986,-1.0600313741560423,0.1526785695702069,0.1900505854850864,0,0,1,1,0,1,1
2488,1.8730695172292278,-2.410455952705767,2.832283878963113,2.230345201558841,-0.017159122426604317,0.42301472359607284,0.9658911047475808,1.2172634878887238,-1.0066109073479645,-0.35579040105977544,1,0,1,1,0,1,1
569,-1.3892320924809545,2.1837330986986796,0.3116605542134452,2.454942908448125,0.02964479338781187,-1.1467742915346497,-0.07583094729986015,0.6579056977889829,1.4397382182989806,-0.32866666510932707,0,0,0,0,0,0,0
1243,-1.6381733809252075,0.5396278807076635,0.40453023433847013,-0.9630146974073293,0.7146011394041571,-0.9440920085940939,0.07883753536961498,0.5933166926058892,1.6858850992454433,-0.7313946191694058,0,0,1,1,1,1,1
1186,2.5380395217663096,-1.4858898018276894,-2.25861221102158,0.9643409571950223,0.3769492077728992,1.0890624875660158,1.8339481979924777,0.4033595370247993,0.9691774512742732,0.9625852185802394,1,0,1,0,0,0,1
780,-1.3783996127376397,2.272512209119799,0.8533487098634173,-0.5018512427933381,0.18252829415698305,0.3836902123557234,-0.3142791902977646,1.473110838773224,-1.1723278804566595,1.4545749231501803,0,0,0,0,0,0,0
