,WWWMALE,WWWWHITE,WWWSEX,W2TOTCL,W12WHITE,AGE65PLM,W2FIPCOM,AGE4049M,W12EDUC3,W12BLACK,W1FIPCOM,WWWBLACK,AGE5059M,AGE1829,AGE3039,WWWHOMLN,W2CIVLIB,W1TRUAM2,WWWAGEC1,EDUCAT4,CENSDIV,W12HISP,WWWEDU3,WWWBRNUS,WWWHISP,W1STATE,WWWEDU5,W2SECURE,W12RACE4,WWWRACE4,AGE6064M,RAC3,NEWRACE,WWWRACE3,WWWAGE,IMPHISP,COMPLET2,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,MULT2,RHWT2RC,RHWT2CC,USAWT2CC,USAWT2NC,W3IWER4_A
1161,1,-1,-1.0,1.0000000000000002,0.03341271953522429,-1.0,-0.1428571428571429,-1.0,0.03341271953522451,-0.03341271953522429,-1.0,-1,0.03341271953522429,-1.0,-1.0,0.03341271953522429,0.16663058202944347,-1.0,0.494431213410796,0.03341271953522429,-0.3236584748237168,-1.0,0.03341271953522429,1.0,-1,-0.03818614833828493,-0.22494046034858184,0.015187599788738515,-0.6778042398450748,-0.9999999999999999,-0.03341271953522429,-0.5167063597676123,-0.5167063597676123,-1,0.13199682455192452,0.2796165332134928,-1.0,-0.8066825439070447,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8631231758034597,-0.912393889325003,-0.9247027891764985,1
1164,-1,-1,1.0,1.0000000000000002,-0.6390629820097689,1.0,0.4285714285714285,-1.0,0.18046850899511568,0.6390629820097689,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.3383521850891331,-1.0,0.9999999999999998,0.4536456726634106,-0.935483870967742,-1.0,0.18046850899511568,1.0,-1,0.49090909090909074,0.18046850899511568,-0.15653400327095113,-0.4536456726634104,-0.9999999999999999,-1.0,-0.18046850899511568,-0.18046850899511568,-1,0.6944374807196092,0.2796165332134928,-1.0,-0.6721874035980462,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9496110836219612,-0.9685155748950133,-0.9696422210069852,1
926,-1,1,-1.0,0.9853582677948391,1.0,-1.0,0.4745883012162203,-1.0,-0.9194704728716141,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,0.7449731571560128,-1.0,-0.33333333333333326,-0.2796469819144094,0.3496432563142975,-1.0,0.0,0.8389409457432282,-1,0.6668705798452081,-0.45973523643580705,-0.577796707542992,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.4645192126099096,0.2796165332134928,0.0,-0.9999999999999999,-1.0,-0.6912772779633183,-1.0,-1.0,-1.0,-1.0,-1.0,-0.44528842039107286,-0.4452884203911227,-0.4452845668150808,1
737,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,1.0,0.6666666666666667,-0.33333333333333326,-0.935483870967742,-1.0,0.0,1.0,-1,0.2727272727272727,-0.5,0.6363636363636365,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,-1.0,-1,0.2266666666666668,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.38679518764507814,-0.6026504044332717,-0.6807784226878192,-1.0,-0.5874275024137934,-0.8239625936086087,-0.8239625936086383,-1.0,1
954,-1,-1,0.5,1.0000000000000002,-0.6154999663557046,-1.0,0.3076428715618408,-1.0,1.0,0.6154999663557046,0.07685716208245441,-1,-1.0,0.6154999663557046,-0.6154999663557046,-1.0,0.9650454514868825,0.04619998654228197,-0.6025833277259507,1.0,0.29032258064516125,-1.0,1.0,1.0,-1,-0.6293727266610128,0.5,-0.7832272696687004,-0.46150001121476514,-0.9999999999999999,-1.0,-0.1922500168221477,-0.1922500168221477,-1,-0.7189866630779418,0.2796165332134928,-1.0,-0.676900006728859,-1.0,-0.7142857142857143,-0.9280583685586117,-0.9729196755234683,-0.9681367915918894,-1.0,-0.9250105218217677,-0.9605373357551078,-0.9781001229927381,-1.0,1
976,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.0636900553017753,-1.0,0.7229151935562137,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-0.09090909090909083,-1.0,0.33333333333333326,0.8152767957041425,-0.935483870967742,-1.0,0.7229151935562137,1.0,-1,0.25257565044045194,0.36145759677810685,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.11999999999999988,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.862686042632172,-0.8626860426321438,-0.8629315633429648,1
1217,1,-1,-1.0,1.0000000000000002,0.3428583421625466,-1.0,0.8122452406178705,-1.0,1.0,-0.3428583421625466,0.9999999999999999,-1,1.0,-1.0,-1.0,-1.0,0.8805196985750086,-0.7371433368650187,0.33333333333333326,1.0,0.29032258064516125,-1.0,1.0,1.0,-1,-0.1636363636363637,0.6642854144593633,-0.6987015167568266,-0.7809527807208488,-0.9999999999999999,-1.0,-0.6714291710812734,-0.6714291710812734,-1,-0.004190444208998834,0.2796165332134928,-0.6714291710812734,-0.8685716684325092,-1.0,-0.7142857142857143,-0.9862725392459866,-0.9932387608610278,-0.9922880027971671,-1.0,-0.9870158755785629,-0.9927392261963988,-0.9955993584765124,-1.0,1
920,-1,1,1.0,1.0000000000000002,1.0,-1.0,0.9999999999999999,1.0,0.2667549322735727,-1.0,0.7142857142857141,-1,-1.0,-1.0,-1.0,-1.0,0.23641178124013051,-0.279894081271713,0.0,0.5111699548490485,0.29032258064516125,-1.0,0.2667549322735725,1.0,-1,0.8181818181818181,0.13337746613678636,-0.054593599421948524,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.2515461405574855,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7520191120768698,-0.8727768590718744,-0.8977918382934733,-1.0,-0.8331551021408172,-0.9289375632071093,-0.9289375632071601,-1.0,1
1090,-1,1,-1.0,1.0000000000000002,1.0,-1.0,0.8741395974186285,1.0,0.5594885909651999,-1.0,0.8741395974186285,-1,-1.0,-1.0,-1.0,-1.0,0.4144989628150184,-0.02379543638607995,0.0,0.7063257273101331,-0.3045326260978969,-1.0,0.7797442954825999,1.0,-1,-0.3534638438006328,0.27974429548259994,-0.2326807809968363,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.247459847879536,0.2796165332134928,-0.7797442954825999,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7539442841016546,-0.8394777339182998,-0.8710400827281517,-1.0,-0.834450383936489,-0.9300250212265756,-0.930025021226531,-1.0,1
670,-1,1,1.0,0.8181818181818183,1.0,1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,0.9999999999999998,1.0,-1.0,-1.0,1.0,1.0,-1,-0.20000000000000007,0.5,-0.4545454545454545,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.41333333333333355,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.4285714285714286,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9185516233452696,-0.9185516233452077,-0.9188073749989237,1
931,1,1,-1.0,0.8992937070815612,1.0,-1.0,0.7450769206008082,-1.0,1.0,-1.0,0.5868241745861181,-1,1.0,-1.0,-1.0,-0.10776922210282858,0.49646853540780533,-0.5568923111588686,0.33333333333333326,1.0,-0.3260570716807365,-1.0,1.0,1.0,-1,-0.3695146848419726,0.7769423055257072,-0.41535664650806225,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.1318964103719622,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.5560329682710246,-0.9182218504763753,-0.9468820670829693,-0.9573262675524705,-1.0,-0.9449785541190511,-0.9766909750461527,-0.976690975046121,-1.0,1
630,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,0.4285714285714285,-1,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.33333333333333326,1.0,-0.29032258064516125,-1.0,1.0,1.0,-1,-0.3090909090909091,0.5,-0.8181818181818181,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.1466666666666665,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9477262473133662,-0.9660462641340705,-0.9727223451597558,-1.0,-0.9648295116580384,-0.9851005407568192,-0.9851005407568492,-1.0,1
793,-1,1,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,0.9999999999999998,-0.33333333333333326,0.41935483870967727,-1.0,0.0,1.0,-1,-0.23636363636363644,-0.5,-0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.8400000000000003,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8977015348803612,-0.8977015348803568,-0.8970529816356901,1
597,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.7142857142857141,-1,1.0,-1.0,-1.0,-1.0,0.8181818181818183,0.20000000000000018,0.33333333333333326,-0.33333333333333326,0.29032258064516125,-1.0,0.0,1.0,-1,0.5999999999999999,-0.5,-0.6363636363636362,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.11999999999999988,0.2796165332134928,0.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.03285428313635075,-0.6181190694652294,-0.6932055943913851,-1.0,-0.349291271208526,-0.7222957480672421,-0.7222957480672627,-1.0,1
1188,1,-1,-1.0,1.0000000000000002,0.554196458551566,-1.0,0.7452551191723232,1.0,0.7770982292757829,-0.554196458551566,0.7452551191723232,-1,-1.0,-1.0,-1.0,-1.0,0.6768912310407669,0.3783214165793738,0.0,0.8513988195171884,-0.3548387096774195,-1.0,0.7770982292757829,1.0,-1,-0.09090909090909094,0.38854911463789144,-0.4950730492225849,-0.8513988195171884,-0.9999999999999999,-1.0,-0.7770982292757829,-0.7770982292757829,-1,-0.2533333333333332,0.2796165332134928,-1.0,-0.910839291710313,-1.0,-0.7142857142857143,-0.8703852385246654,-0.9158985308948827,-0.9285912465493155,-1.0,-0.9087483005416526,-0.9586712979747611,-0.9621754499012146,-1.0,1
758,-1,1,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,0.9999999999999998,-0.33333333333333326,-0.3548387096774195,-1.0,0.0,1.0,-1,-0.4181818181818182,-0.5,-0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.7333333333333334,0.2796165332134928,0.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9981995930445973,-0.9981995930445329,-0.9981740947882337,1
632,-1,1,1.0,0.8181818181818183,1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,1.0,-1.0,0.4545454545454546,0.20000000000000018,-0.33333333333333326,1.0,-0.29032258064516125,-1.0,1.0,1.0,-1,0.018181818181818077,0.5,-0.4545454545454545,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.6799999999999999,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.4285714285714286,-0.28299578573630535,-0.6094516760081294,-0.6862424087194565,-1.0,-0.5175898598667823,-0.7956772849061404,-0.7956772849061362,-1.0,1
1202,-1,1,-0.5,1.0000000000000002,1.0,-1.0,0.6120150366670377,-1.0,1.0,-1.0,0.9999999999999999,-1,1.0,-1.0,-1.0,-1.0,0.3310956934849667,-0.47158947433307363,0.33333333333333326,1.0,0.9999999999999998,-1.0,1.0,1.0,-1,-0.8181818181818182,0.5,-0.1492775116667846,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.03901543846671851,0.2796165332134928,-0.678973685832684,-0.9999999999999999,-1.0,-0.7142857142857143,-0.637901460772657,-0.7673989194031756,-0.81313361165814,-1.0,-0.7563752017410447,-0.896180584498971,-0.8961805844990111,-1.0,1
1238,-1,-1,1.0,1.0000000000000002,0.5784709950625893,-1.0,0.8795631414464539,-1.0,-0.21076450246870548,-0.5784709950625893,-1.0,-1,-1.0,1.0,-1.0,-1.0,0.34936890998862036,-1.0,-1.0,0.192823665020863,-0.1916661916371314,-1.0,0.0,1.0,-1,-0.12156574581362989,-0.10538225123435274,-0.16755072817043826,-0.8594903316875295,-0.9999999999999999,-1.0,-0.7892354975312945,-0.7892354975312945,-1,-0.9031388398025034,0.2796165332134928,-1.0,-0.9156941990125177,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8969273605907625,-0.897462947519099,-0.8969402628350643,1
928,-1,-1,0.5,0.6363636363636365,-0.5847486763923713,-1.0,0.9999999999999999,1.0,1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,-1.0,1.0,-0.6671813368699531,0.43389947055694855,0.0,1.0,0.41935483870967727,0.5847486763923713,1.0,1.0,-1,0.709090909090909,0.8961871690980927,0.4853631550517714,0.05649911759491433,-0.33333333333333326,-1.0,-1.0,-1.0,-1,-0.22666666666666657,-0.734318770436446,-1.0,-0.9999999999999999,-1.0,-0.1428571428571429,-0.97824439385667,-0.9964802516403863,-0.9971723146678682,-1.0,-0.984659341307847,-0.9844064171291852,-0.9928276779179919,-1.0,1
717,-1,1,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,-1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,-1.0,0.9999999999999998,0.3333333333333335,-0.3548387096774195,-1.0,0.0,1.0,-1,0.9636363636363636,0.0,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.30666666666666687,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.967647780747928,-0.9676477807479626,-0.967483902896134,1
572,-1,1,1.0,1.0000000000000002,1.0,1.0,-0.1428571428571429,-1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,-0.2727272727272727,-1.0,0.9999999999999998,0.3333333333333335,-0.935483870967742,-1.0,0.0,1.0,-1,0.2727272727272727,0.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.3333333333333335,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.926069586362719,-0.9260695863627803,-0.9259062128295767,1
598,-1,1,1.0,0.6363636363636365,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,-1.0,0.9999999999999998,-0.33333333333333326,0.9999999999999998,-1.0,0.0,1.0,-1,-0.8181818181818182,-0.5,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.52,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.05186273675831621,0.051862736758298444,0.05685628282372823,1
856,-1,-1,1.0,1.0000000000000002,-0.840413028611321,-1.0,0.9999999999999999,-1.0,1.0,0.840413028611321,-1.0,-1,1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.33333333333333326,1.0,0.29032258064516125,-1.0,1.0,1.0,-1,-0.6305604737676844,0.5398967428471697,-0.6363636363636362,-0.3865289904628928,-0.9999999999999999,-1.0,-0.07979348569433942,-0.07979348569433942,-1,0.015461159618515907,0.2796165332134928,-1.0,-0.6319173942777356,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9817326473399104,-0.9872651529003822,-0.9876612172002245,1
554,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,0.7142857142857141,-1,-1.0,-1.0,1.0,-1.0,0.2727272727272727,0.20000000000000018,-0.33333333333333326,1.0,-0.3548387096774195,-1.0,1.0,1.0,-1,-0.38181818181818183,0.5,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.6799999999999999,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7889162369001232,-0.862893288322572,-0.8898516036002196,-1.0,-0.8579799871308859,-0.9398353138323811,-0.9398353138323589,-1.0,1
1233,-1,1,0.0,0.9407618242521447,1.0,-1.0,0.6147485523504027,-1.0,-0.3258099666132048,-1.0,0.22949710470080542,-1,-1.0,-1.0,1.0,-1.0,0.027567260586620068,0.33032398664528206,-0.33333333333333326,0.11612668892453004,0.7463038903536228,-1.0,0.0,1.0,-1,-0.3953072787975992,-0.1629049833066024,0.09501274548370664,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.5820215991096854,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.6211971523962272,-0.41199431581377866,-0.6545678702505262,-0.7224877273232106,-1.0,-0.6043818169204147,-0.8316488552800978,-0.8316488552800849,-1.0,1
637,-1,1,1.0,1.0000000000000002,1.0,-1.0,-0.1428571428571429,-1.0,0.0,-1.0,0.4285714285714285,-1,1.0,-1.0,-1.0,1.0,0.6363636363636365,0.6000000000000001,0.33333333333333326,0.3333333333333335,0.41935483870967727,-1.0,0.0,1.0,-1,0.4181818181818182,0.0,-0.4545454545454545,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.1466666666666665,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7405366603352859,-0.8601262603542624,-0.8876286366150632,-1.0,-0.8254295531921888,-0.9255295150622765,-0.925529515062179,-1.0,1
779,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.9999999999999999,-1.0,0.0,-1.0,0.9999999999999999,-1,1.0,-1.0,-1.0,-1.0,0.8181818181818183,-0.19999999999999996,0.33333333333333326,0.3333333333333335,0.9354838709677418,-1.0,0.0,1.0,-1,0.7454545454545454,0.0,-0.6363636363636362,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.1466666666666665,0.2796165332134928,0.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.8118709488629535,-0.9115778852796302,-0.9289636953322338,-1.0,-0.8734242280355802,-0.9469338832799719,-0.9469338832800563,-1.0,1
1021,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.33879990868162857,-1.0,-0.15710015980714997,-1.0,-0.7755712002755,-1,0.6857996803856998,-1.0,-1.0,-1.0,-0.09090909090909083,-0.8114798082314199,0.3857000532690502,0.22859989346190002,0.344703215496313,-1.0,0.0,1.0,-1,-0.2555890734755837,-0.07855007990357499,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-0.6857996803856998,-1.0,-1.0,-1,0.007613354640953585,0.2796165332134928,-0.84289984019285,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9810076566655119,-0.9925008055982251,-0.9939753187313553,-1.0,-0.987221694339853,-0.7925988444692849,-0.7925988444692881,-0.7966000204549661,1
575,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.4285714285714285,-1.0,0.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,0.20000000000000018,0.6666666666666667,0.3333333333333335,-0.3548387096774195,-1.0,0.0,1.0,-1,-0.4181818181818182,0.0,-0.4545454545454545,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,-1.0,-1,0.20000000000000018,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9928627955009575,-0.9957397863750632,-0.9965774418088766,-1.0,-0.9951979922096115,-0.9979771046177537,-0.9979771046178285,-1.0,1
733,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,0.8181818181818183,-1.0,-0.33333333333333326,1.0,-1.0,-1.0,1.0,1.0,-1,-0.12727272727272732,0.5,-0.6363636363636362,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.43999999999999995,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8933699434896379,-0.8933699434895676,-0.8933363451102879,1
638,-1,1,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,-1.0,0.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,0.6000000000000001,0.9999999999999998,0.3333333333333335,0.9354838709677418,-1.0,0.0,1.0,-1,-0.7454545454545455,0.0,-0.4545454545454545,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.5733333333333337,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.6623577748991007,-0.7862920092807846,-0.8283118879627007,-1.0,-0.7728297409060492,-0.9033962031831761,-0.9033962031832143,-1.0,1
582,1,1,-1.0,1.0000000000000002,1.0,-1.0,-0.1428571428571429,-1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,-1.0,0.6666666666666667,0.3333333333333335,-0.3548387096774195,-1.0,0.0,1.0,-1,-0.38181818181818183,0.0,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,-1.0,-1,0.2266666666666668,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.824636472330209,-0.8246364723302236,-0.8223420660008237,1
978,-1,1,1.0,1.0000000000000002,1.0,-1.0,0.5074476813331009,-1.0,0.1380334423329268,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,0.29782426224235037,-1.0,-0.33333333333333326,0.42535562822195105,0.25687949253792297,-1.0,0.13803344233292658,1.0,-1,0.7128824559513969,0.0690167211664634,-0.11600608042416838,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.6073617835910893,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9121885102333642,-0.9121885102334092,-0.9120107006695312,1
1015,1,1,-1.0,1.0000000000000002,1.0,-1.0,0.8035596181240748,0.31245866343426276,1.0,-1.0,-0.5088990453101877,-1,-0.31245866343426276,-1.0,-1.0,-0.31245866343426276,1.0000000000000002,-1.0,0.1145902227609561,1.0,-0.3326599568849764,-1.0,1.0,1.0,-1,-0.38067956346005083,0.8281146658585656,-0.8181818181818181,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.16416611551245675,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9820298171052625,-0.9883277015306694,-0.9906227423663798,-1.0,-0.987909417718849,-0.9328872989545367,-0.9328872989544884,-0.9375502998998084,1
1237,-1,-1,-0.5,1.0000000000000002,-1.0,-1.0,0.39369031835420076,0.061041942880148525,-0.061041942880148525,1.0,-1.0,1,-1.0,-1.0,-0.061041942880148525,-1.0,0.8070832831127004,-1.0,-0.15649300951997525,0.2926387047465677,-0.935483870967742,-1.0,0.46947902855992574,1.0,-1,0.23414392934981265,0.2042185428398886,-0.6252651012945184,-0.33333333333333326,-0.33333333333333326,-1.0,0.0,-0.46947902855992574,0,-0.39755832228479404,0.2796165332134928,-1.0,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.5305209714400743,-1.0,-0.7713598391482155,-0.8395745971593258,-0.8394718913841671,1
896,-1,-1,1.0,1.0000000000000002,0.03816464442397893,-1.0,0.291166377774854,-1.0,0.5190823222119896,-0.03816464442397893,0.4285714285714285,-1,-1.0,-1.0,-1.0,-1.0,-0.6363636363636362,0.3923670711152043,0.6666666666666667,0.679388214807993,0.3883278917556121,-1.0,0.5190823222119896,1.0,-1,0.5405972270733117,0.5190823222119896,0.8181818181818183,-0.6793882148079929,-0.9999999999999999,1.0,-0.5190823222119896,-0.5190823222119896,-1,0.13384219525898633,0.2796165332134928,-1.0,-0.8076329288847958,-1.0,-0.7142857142857143,-0.8036796248120682,-0.9110969283736816,-0.925088916405711,-1.0,-0.8602672253659515,-0.9396177996031299,-0.9440118381925626,-1.0,1
1184,1,1,-1.0,0.9084528163912009,1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,0.5704258543290294,-1,-1.0,-1.0,1.0,-1.0,0.2727272727272727,0.20000000000000018,-0.33333333333333326,1.0,-0.3548387096774195,-1.0,1.0,1.0,-1,-0.23534268804410285,0.5,-0.18245627451789026,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.5994384784242565,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.5704258543290296,-0.7841495587167302,-0.8597971545330649,-0.8873642405252852,-1.0,-0.8547729015313036,-0.9384766792659757,-0.9384766792659224,-1.0,1
1110,-1,1,0.5,1.0000000000000002,1.0,1.0,0.8154162623017006,-1.0,0.1615107704860117,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-0.6769784590279762,0.9412688107323595,-1.0,0.9999999999999998,0.44100718032400765,-0.29032258064516125,-1.0,0.16151077048601192,1.0,-1,-0.042799216691926434,0.08075538524300585,-0.7594506289141774,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.3995875283055479,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9246304150758144,-0.924630415075807,-0.924247783103951,1
1121,-1,1,0.0,1.0000000000000002,1.0,1.0,0.8487393941425386,-1.0,0.0,-1.0,0.6974787882850776,-1,-1.0,-1.0,-1.0,-1.0,-0.06951845781737143,0.20000000000000018,0.9999999999999998,0.3333333333333335,0.35104359735469504,-1.0,0.0,1.0,-1,0.3604277686726056,0.0,0.2513366396355534,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.2674509898800299,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-0.6299405366066781,-0.7599058658013023,-0.8071138637677379,-1.0,-0.7510189842097487,-0.8942731007408824,-0.8942731007409369,-1.0,1
694,-1,1,1.0,1.0000000000000002,1.0,-1.0,0.9999999999999999,1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,-1.0,0.0,1.0,0.41935483870967727,-1.0,1.0,-1.0,-1,0.709090909090909,0.5,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.3599999999999999,0.2796165332134928,-1.0,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8982879988654942,-0.898287998865499,-0.8977727840011699,1
