,UMAP_1,UMAP_2,W3IWER4_A
1452,11.3569765,14.836199,1
1341,-8.665999,1.9317719,1
197,11.008746,-8.039124,1
1278,-4.3833857,-7.9500656,1
464,1.886109,-8.748306,1
1394,-10.395379,13.763687,1
1222,7.9375825,0.29067034,1
317,7.8590446,0.3122435,1
1556,5.062128,19.198582,1
1181,-0.91092867,3.8311298,1
1505,12.924077,-14.789572,1
1136,1.9333662,-8.390845,1
436,-5.184183,1.7998433,1
280,2.5162926,-0.12528506,1
1370,2.0338647,5.262538,1
1204,-8.632253,1.9176906,1
1255,7.9845886,0.311107,1
392,-2.846829,-6.2760687,1
1342,-2.1366034,-4.3653502,1
84,0.7288932,-7.1485553,1
57,-0.62629354,-4.1702394,1
1145,4.7188416,-1.0853114,1
1488,-10.394827,13.764285,1
520,-6.7482305,2.4033325,1
1636,-6.576507,17.990183,1
1328,1.7391286,-8.671322,1
1345,-4.6781297,-8.379691,1
473,4.294139,-9.734544,1
20,1.723621,4.9049864,1
1313,2.8302698,-9.544521,1
368,-1.0158952,-3.6242154,1
1241,-5.608024,0.7373565,1
1509,4.749933,19.880402,1
1557,4.8565965,19.76017,1
1165,1.9985608,5.2771816,1
1414,-6.886935,18.969269,1
1631,-6.2366247,17.06145,1
1212,-3.176493,-6.297743,1
319,4.1037784,-9.490569,1
1279,1.6001257,-7.793977,1
1224,-4.5958533,-1.694829,1
1419,-3.661908,10.287755,1
1383,-1.8563536,13.446072,1
104,-3.6030715,0.041031197,1
1184,6.4384356,0.5539759,1
1403,-10.425945,13.732937,1
1591,-3.4203439,10.050838,1
347,0.2796436,-3.9889858,1
1320,-3.502164,-6.567229,1
1490,4.971664,19.438643,1
1548,-3.4755745,10.1046095,1
1500,4.8485303,-16.098745,1
1646,-6.810023,18.68282,1
110,-5.938101,0.22307034,1
1163,-1.4547197,-3.8204458,1
359,4.853855,-1.1419485,1
274,0.20777266,-5.6007333,1
1286,4.0873275,-9.534566,1
370,3.9522214,-7.2792745,1
1273,0.28382817,-5.6661344,1
1621,12.856999,-14.855495,1
1287,-4.1558886,-9.546896,1
1580,4.457083,11.93125,1
1359,-8.649536,1.9314202,1
529,-6.760272,-6.658658,1
446,-3.4862554,-1.8081315,1
400,-3.616324,-1.9840521,1
501,1.5544037,-7.733882,1
1474,-6.590714,18.020544,1
521,4.6491594,-0.9967626,1
1151,-3.5937123,0.04397781,1
71,2.5171075,-7.8741813,1
1578,5.227529,11.496683,1
1638,-10.092525,5.7972174,1
1482,-3.4595006,10.089407,1
548,-4.9041452,1.833894,1
515,4.0716434,-0.18026191,1
1539,-10.522317,13.63543,1
1397,5.1311345,19.036997,1
1339,4.6110516,-0.99941653,1
