,W2TOTCL,W2FIPCOM,W2CIVLIB,CENSDIV,W12AGEC1,WWWAGE,W1STATE,W1AGE,AGE3039,COMPLET2,WWWSEX,CENSREGN,RACWT1RV,WWWMALE,W1FIPCOM,W2SECURE,WWWAGEC1,W12OTHET,EDUCAT4,WWWEDU3,W1TRUAM3,IMPHISP,USAWT2CC,W12BLACK,WWWHISP,RAC3,WWWEDU5,AGE65PLM,WWWBRNUS,W12EDUC3,USAWT1RV,RACES,W1AGECAT,WWWWHITE,WWWBLACK,W12RACE4,WWWRACE3,NEWRACE,W12SEX,W1TRUAM2,USAWT2RC,AGE4049M,MULT3,WWWRACE4,AGE6064M,RHWT2RC,IMPRACE,HISWT1RV,W2MISSCL,COMPLET3,W12HISP,RHWT2CC,WWWHOMLN,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1675,0.8181818181818183,-0.1428571428571429,0.09090909090909105,-0.3548387096774195,-1.0,-0.9733333333333333,0.38181818181818183,-0.9733333333333333,-1.0,1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.09090909090909083,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,-0.7596987885607159,-1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.6363636363636362,1.0,-1.0,-0.8671738651601743,-1.0,-0.757702888817139,0,0,0,1,0,0,0
863,-1.0,-1.0,-1.0,0.41935483870967727,0.9999999999999998,0.8133333333333335,-0.8545454545454545,0.8133333333333335,-1.0,-1.0,1,0.3333333333333335,-0.7436404079148048,-1,0.4285714285714285,-1.0,0.9999999999999998,-1.0,-0.33333333333333326,0.0,1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-0.5,1.0,-1.0,-1.0,-0.45109224701384665,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.4510922470139397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0
1591,1.0000000000000002,-0.1428571428571429,0.2727272727272727,0.9354838709677418,0.0,-0.41333333333333333,-0.7454545454545455,-0.41333333333333333,-1.0,-1.0,-1,1.0,-1.0,1,-1.0,-0.09090909090909083,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9504322450156445,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9726014976461526,-1.0,-0.9506563212840324,0,0,1,1,0,1,1
1471,1.0000000000000002,0.9999999999999999,0.09090909090909105,-0.3548387096774195,0.9999999999999998,0.30666666666666687,0.9636363636363636,0.30666666666666687,-1.0,1.0,-1,-0.33333333333333326,-0.7641467945977511,1,0.4285714285714285,0.09090909090909105,0.9999999999999998,-1.0,0.3333333333333335,0.0,0.5,0.1428571428571428,-0.8280293607665018,-1.0,-1,-1.0,0.0,1.0,1.0,0.0,-0.49499976981986693,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.6000000000000001,-0.5649370854656679,-1.0,1.0,-0.9999999999999999,-1.0,-0.5649370854657636,-1.0,-0.4949997698197508,-0.8181818181818181,1.0,-1.0,-0.9049434866412138,-1.0,-1.0,0,0,1,0,1,1,1
1155,-1.0,-1.0,-1.0,-0.3548387096774195,0.0,-0.33333333333333326,-0.4181818181818182,-0.33333333333333326,-1.0,-1.0,-1,-0.33333333333333326,-0.976925831688788,1,0.9999999999999999,-1.0,0.0,-1.0,1.0,1.0,0.5,-0.9999999999999999,-1.0,-1.0,1,-1.0,0.5,-1.0,1.0,1.0,-0.9505944373811006,-0.9999999999999999,0.0,-1,-1,0.3333333333333335,-1,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.932551606171747,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
89,1.0000000000000002,-0.1428571428571429,0.2727272727272727,0.41935483870967727,-1.0,-1.0,0.709090909090909,-1.0,-1.0,-1.0,-1,0.3333333333333335,-0.996684449362836,1,0.9999999999999999,-0.09090909090909083,-1.0,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9962976224926198,-1.0,1,-1.0,-0.5,-1.0,1.0,-1.0,-0.9929008646201617,-0.9999999999999999,-1.0,-1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.6,-0.9907544420693996,-1.0,1.0,0.3333333333333335,-1.0,-0.9907544420694725,-1.0,-0.9929008646199708,-0.8181818181818181,-1.0,-1.0,-0.997953516376071,1.0,-1.0,1,0,0,1,0,0,0
2501,1.0000000000000002,-0.1428571428571429,0.2727272727272727,0.29032258064516125,-0.33333333333333326,-0.6266666666666666,-0.6000000000000001,-0.6266666666666666,1.0,1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.09090909090909083,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,-0.9999999999999999,-0.9989613414825944,-1.0,1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1,-1,0.3333333333333335,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,1.0,1.0,-0.9986677088093089,1.0,-0.9992572269843424,0,0,0,1,0,0,0
1466,1.0000000000000002,0.9999999999999999,1.0000000000000002,-0.3548387096774195,-1.0,-0.8666666666666666,-0.4181818181818182,-0.8666666666666666,-1.0,-1.0,1,-0.33333333333333326,-0.7038207331711289,-1,0.9999999999999999,-0.8181818181818181,-1.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.7620602489277504,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.3658318203982843,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-0.40129194393303536,-1.0,1.0,-0.9999999999999999,-1.0,-0.4012919439330346,-1.0,-0.3658318203984714,-0.8181818181818181,-1.0,-1.0,-0.868479158842438,-1.0,-1.0,0,0,1,1,0,1,1
997,-1.0,-1.0,-1.0,0.41935483870967727,-1.0,-0.9733333333333333,0.709090909090909,-0.9733333333333333,-1.0,1.0,1,0.3333333333333335,-0.7436404079148048,-1,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,0.0,-0.5,0.1428571428571428,-1.0,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.45109224701384665,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.4510922470139397,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
3087,1.0000000000000002,0.4285714285714285,-0.09090909090909083,-0.935483870967742,0.9999999999999998,0.6266666666666669,0.2727272727272727,0.6266666666666669,-1.0,-1.0,1,-0.9999999999999999,-1.0,-1,-1.0,0.2727272727272727,0.9999999999999998,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.5650305438552781,-1.0,-1,-1.0,-0.5,1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.7595712843600837,-1.0,-0.5705186881924509,0,0,1,0,1,1,1
1387,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.8133333333333332,-0.20000000000000007,-0.8133333333333332,-1.0,-1.0,-1,-0.9999999999999999,-0.7190206226809543,1,0.4285714285714285,-1.0,-0.6666666666666666,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.3983772661475905,-0.9999999999999999,-0.6666666666666666,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3983772661474101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0
820,1.0000000000000002,0.9999999999999999,0.2727272727272727,-0.935483870967742,0.6666666666666667,0.1200000000000001,0.49090909090909074,0.1200000000000001,-1.0,-1.0,1,-0.9999999999999999,-0.15511702003014316,-1,0.4285714285714285,-0.09090909090909083,0.6666666666666667,-1.0,-0.33333333333333326,0.0,0.5,0.1428571428571428,-0.813240622894452,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-0.15511702003015582,-0.5999999999999999,0.6666666666666667,-1,1,-0.33333333333333326,0,0.0,1.0,0.6000000000000001,-0.5123777358268794,-1.0,1.0,-0.33333333333333326,1.0,-0.06751448145365613,0.0,-0.1551170200300802,-0.8181818181818181,-1.0,-1.0,-0.7656643784244315,-1.0,-1.0,1,0,1,1,1,0,1
1115,1.0000000000000002,0.9999999999999999,-0.2727272727272727,0.29032258064516125,-0.33333333333333326,-0.46666666666666656,-0.6000000000000001,-0.46666666666666656,1.0,-1.0,1,0.3333333333333335,-0.8900039147822102,-1,0.9999999999999999,0.4545454545454546,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-0.5,0.1428571428571428,-0.894990918268819,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.7644804179820088,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-0.19999999999999996,-0.7361093875111062,-1.0,1.0,-0.9999999999999999,-1.0,-0.7361093875111836,-1.0,-0.7644804179821916,-0.8181818181818181,-1.0,-1.0,-0.9419563872945969,-1.0,-1.0,1,0,1,1,0,0,1
879,-1.0,-1.0,-1.0,0.9999999999999998,-0.33333333333333326,-0.46666666666666656,-0.8181818181818182,-0.46666666666666656,1.0,-1.0,-1,1.0,-0.9200073772903616,1,0.9999999999999999,-1.0,-0.33333333333333326,-1.0,1.0,1.0,-0.5,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.8287227311065131,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8287227311066441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0
298,-1.0,-1.0,-1.0,0.35483870967741926,0.0,-0.2533333333333332,-1.0,-0.2533333333333332,-1.0,-1.0,1,0.3333333333333335,-0.9745472080588212,-1,0.9999999999999999,-1.0,0.0,-1.0,0.3333333333333335,0.0,0.5,0.1428571428571428,-1.0,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-0.9745472080587861,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,1.0,0.6000000000000001,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.974547208058961,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
364,-1.0,-1.0,-1.0,0.41935483870967727,-0.33333333333333326,-0.6799999999999999,-0.23636363636363644,-0.6799999999999999,1.0,-1.0,1,0.3333333333333335,-0.979303511957283,-1,0.4285714285714285,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,1.0,0.1428571428571428,-1.0,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-0.9793035119571037,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.9793035119572499,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,0,0,1,0,0,0
1998,1.0000000000000002,0.4285714285714285,0.2727272727272727,-0.3548387096774195,-0.33333333333333326,-0.5199999999999999,-0.09090909090909094,-0.5199999999999999,1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.09090909090909083,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9959129736076712,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9948718191028677,-1.0,-0.9957383489803898,0,0,1,1,0,0,0
488,-1.0,-1.0,-1.0,0.29032258064516125,-1.0,-0.8666666666666666,-0.5636363636363637,-0.8666666666666666,-1.0,1.0,-1,0.3333333333333335,-0.9836353002246631,1,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.1428571428571428,-1.0,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.9836353002247524,-0.5999999999999999,-1.0,-1,1,-0.33333333333333326,0,0.0,-1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.9836353002246538,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
2834,1.0000000000000002,0.9999999999999999,0.4545454545454546,-0.3548387096774195,-0.33333333333333326,-0.6799999999999999,-0.09090909090909094,-0.6799999999999999,1.0,-1.0,-1,-0.33333333333333326,-1.0,1,-1.0,-0.2727272727272727,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9971330202818279,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9964026680495504,-1.0,-0.9980451191076278,0,0,1,1,0,0,0
1691,1.0000000000000002,0.9999999999999999,0.2727272727272727,-0.3548387096774195,-0.33333333333333326,-0.6533333333333332,-0.09090909090909094,-0.6533333333333332,1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.09090909090909083,-0.33333333333333326,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9352882287613065,-1.0,-1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9642306653353704,-1.0,-0.9351718406835166,1,0,1,1,0,1,1
1458,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.8133333333333332,0.5636363636363635,-0.8133333333333332,-1.0,1.0,-1,-0.9999999999999999,-0.23869459521380343,1,0.9999999999999999,-1.0,-0.6666666666666666,-1.0,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,0.630079201165245,-0.9999999999999999,-0.6666666666666666,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.6,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.6300792011653735,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
3174,1.0000000000000002,-0.1428571428571429,-0.09090909090909083,0.9999999999999998,0.33333333333333326,-0.039999999999999813,-0.8181818181818182,-0.039999999999999813,-1.0,-1.0,1,1.0,-1.0,-1,-1.0,0.2727272727272727,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.8786611653874542,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.33333333333333326,-1,-1,0.3333333333333335,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,1.0,-0.84435822000776,-1.0,-0.8775490328309801,0,0,0,1,0,0,1
1141,1.0000000000000002,0.1428571428571428,0.4545454545454546,-0.935483870967742,0.9999999999999998,0.2533333333333334,0.2727272727272727,0.2533333333333334,-1.0,-1.0,-1,-0.9999999999999999,-0.7782880029248029,1,0.4285714285714285,-0.2727272727272727,0.9999999999999998,-1.0,0.3333333333333335,0.0,0.5,0.1428571428571428,-0.8292302871753934,-1.0,-1,-1.0,0.0,1.0,1.0,0.0,-0.5252784062626361,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.6000000000000001,-0.5758704588197884,-1.0,1.0,-0.9999999999999999,-1.0,-0.5758704588196093,-1.0,-0.5252784062625602,-0.8181818181818181,-1.0,-1.0,-0.9056072969156421,-1.0,-1.0,0,0,1,0,1,1,1
2714,1.0000000000000002,-0.1428571428571429,-0.2727272727272727,-0.935483870967742,0.33333333333333326,0.040000000000000036,0.49090909090909074,0.040000000000000036,-1.0,-1.0,1,-0.9999999999999999,-1.0,-1,-1.0,0.4545454545454546,0.33333333333333326,1.0,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,-0.9879423857683545,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000004,0.33333333333333326,-1,-1,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9933351717862882,1.0,-0.9885826450840085,0,0,0,1,0,1,1
1945,0.8181818181818183,0.9999999999999999,0.4545454545454546,0.29032258064516125,0.33333333333333326,-0.1466666666666665,-0.6000000000000001,-0.1466666666666665,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.4545454545454545,0.33333333333333326,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.8150236864481788,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.6363636363636362,-1.0,-1.0,-0.8977546196340506,-1.0,-0.8126894756687265,0,0,1,1,0,1,1
1971,1.0000000000000002,0.4285714285714285,0.2727272727272727,-0.3548387096774195,0.6666666666666667,0.1200000000000001,-0.4181818181818182,0.1200000000000001,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.09090909090909083,0.6666666666666667,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.8182492815716814,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.5999999999999999,0.6666666666666667,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.7719489739429468,-1.0,-0.8236502148992756,0,0,1,1,1,0,1
920,1.0000000000000002,0.4285714285714285,0.4545454545454546,-0.935483870967742,-0.33333333333333326,-0.5466666666666666,0.49090909090909074,-0.5466666666666666,1.0,-1.0,-1,-0.9999999999999999,-0.7782880029248029,1,0.4285714285714285,-0.2727272727272727,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.8292302871753934,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.5252784062626361,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.6,-0.5758704588197884,-1.0,1.0,-0.9999999999999999,-1.0,-0.5758704588196093,-1.0,-0.5252784062625602,-0.8181818181818181,-1.0,-1.0,-0.9056072969156421,-1.0,-1.0,1,0,1,1,0,0,1
1176,1.0000000000000002,0.7142857142857141,-0.09090909090909083,0.41935483870967727,-0.33333333333333326,-0.5199999999999999,0.709090909090909,-0.5199999999999999,1.0,-1.0,-1,0.3333333333333335,-0.7181673577480205,1,0.4285714285714285,0.2727272727272727,-0.33333333333333326,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-0.8237647610078025,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.39655028657851044,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.20000000000000018,-0.556741471611871,-1.0,1.0,-0.9999999999999999,-1.0,-0.5567414716118793,-1.0,-0.3965502865785574,-0.8181818181818181,-1.0,-1.0,-0.9025862355095722,-1.0,-1.0,0,0,1,1,0,0,1
2289,1.0000000000000002,-0.1428571428571429,0.2727272727272727,0.9999999999999998,0.0,-0.33333333333333326,-0.8181818181818182,-0.33333333333333326,-1.0,-1.0,1,1.0,-1.0,-1,-1.0,-0.09090909090909083,0.0,-1.0,-0.33333333333333326,0.0,-1.0,-0.9999999999999999,-0.9954454695906025,-1.0,1,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,-1,-1,0.3333333333333335,-1,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,1.0,-0.9941578866962099,1.0,-0.9954037249870279,1,0,0,1,0,0,0
1852,1.0000000000000002,0.9999999999999999,0.8181818181818183,0.9354838709677418,0.9999999999999998,0.41333333333333355,0.7454545454545454,0.41333333333333355,-1.0,-1.0,1,1.0,-1.0,-1,-1.0,-0.6363636363636362,0.9999999999999998,-1.0,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,0.5458577208773434,-1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.14552945927083671,-1.0,0.5442268972453195,1,0,1,0,1,1,1
1566,1.0000000000000002,0.9999999999999999,0.4545454545454546,0.29032258064516125,0.9999999999999998,0.44000000000000017,0.3090909090909091,0.44000000000000017,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.2727272727272727,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.6300797283823936,-1.0,-1,-1.0,0.5,1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.7955271237145966,-1.0,-0.6254117151162941,1,0,1,1,1,1,1
1891,1.0000000000000002,0.9999999999999999,0.8181818181818183,-0.935483870967742,0.9999999999999998,0.2533333333333334,0.49090909090909074,0.2533333333333334,-1.0,1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.6363636363636362,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.8610952590800659,-1.0,-1,-1.0,0.5,1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,1.0,-1.0,-0.9232206124272085,-1.0,-0.8618539027653794,1,0,1,0,1,1,1
1315,0.6363636363636365,0.4285714285714285,-0.2727272727272727,-0.3548387096774195,0.33333333333333326,-0.06666666666666665,-0.4181818181818182,-0.06666666666666665,-1.0,-1.0,-1,-0.33333333333333326,-0.8385744602894939,1,0.9999999999999999,0.09090909090909105,0.33333333333333326,-1.0,1.0,1.0,-0.5,0.1428571428571428,-0.8912258584809353,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.6543615569196837,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.19999999999999996,-0.7263585529119136,-1.0,1.0,-0.9999999999999999,-1.0,-0.7263585529117094,-1.0,-0.6543615569197034,-0.4545454545454545,-1.0,-1.0,-0.9398752561338859,-1.0,-1.0,1,0,1,1,0,1,1
494,1.0000000000000002,0.4285714285714285,1.0000000000000002,0.29032258064516125,-0.6666666666666666,-0.8133333333333332,-0.1636363636363637,-0.8133333333333332,-1.0,-1.0,1,0.3333333333333335,-0.9409845186351868,-1,0.4285714285714285,-0.8181818181818181,-0.6666666666666666,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9469120834993601,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.9409845186351813,-0.5999999999999999,-0.6666666666666666,-1,1,-0.33333333333333326,0,0.0,1.0,-0.6,-0.8807738464220554,-1.0,1.0,-0.33333333333333326,-1.0,-0.7720024908381196,0.0,-0.9409845186352783,-0.8181818181818181,-1.0,-1.0,-0.9333881376981623,-1.0,-1.0,1,0,0,1,0,0,1
3101,1.0000000000000002,0.9999999999999999,0.8181818181818183,-0.3548387096774195,0.9999999999999998,0.4933333333333334,-0.4181818181818182,0.4933333333333334,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.6363636363636362,0.9999999999999998,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.8798378491083187,-1.0,-1,-1.0,-0.5,1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9335805510035179,-1.0,-0.8788398033442832,1,0,1,0,1,1,1
59,-1.0,-1.0,-1.0,0.41935483870967727,0.0,-0.30666666666666664,0.709090909090909,-0.30666666666666664,-1.0,1.0,1,0.3333333333333335,-0.990775119282859,-1,0.4285714285714285,-1.0,0.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9802480238604561,-0.9999999999999999,0.0,-1,-1,0.3333333333333335,-1,-1.0,1.0,0.20000000000000018,-1.0,1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.9730346342613805,-1.0,1.0,1.0,-1.0,1.0,-1.0,0,0,0,1,0,0,0
1903,0.8181818181818183,0.9999999999999999,0.2727272727272727,0.41935483870967727,0.33333333333333326,-0.11999999999999988,0.709090909090909,-0.11999999999999988,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.2727272727272727,0.33333333333333326,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.8819928527337162,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.6363636363636362,-1.0,-1.0,-0.9347717260309787,-1.0,-0.881930507453,0,0,1,1,0,1,1
1531,0.6363636363636365,0.4285714285714285,0.4545454545454546,0.9354838709677418,-1.0,-0.8666666666666666,-0.7454545454545455,-0.8666666666666666,-1.0,-1.0,-1,1.0,-1.0,1,-1.0,-0.6363636363636362,-1.0,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.5688956436265572,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,-1.0,-1.0,-0.7617077124717373,-1.0,-0.5636888466758543,0,0,1,1,0,0,0
